"t","A_2y","B_2y","C_2y","D_2y","A_5y","B_5y","C_5y","D_5y","A_10y","B_10y","C_10y","D_10y"
"20.3333333333333","0.0144441623993477","0.000447880645307552","0.0116388331898309","0.0133999177585469","0.0263060545098298","0.000815690978053652","0.0233401324721573","0.0254996121451114","0.0360781108303541","0.00111870025978754","0.0331291844274454","0.0355042714467273"
"20.5","0.0142152389683482","0.000440782252038307","0.0114641078585726","0.0131927281152714","0.0259363295967303","0.00080422665176299","0.0230283150487084","0.0251490548725366","0.0356170571333584","0.00110440403592974","0.0327269536437712","0.0350603253977703"
"20.6666666666667","0.0139946149577053","0.000433941204785721","0.0112955737291709","0.0129929705428315","0.0255792711300821","0.000793155082978439","0.0227269641151661","0.0248103977632856","0.0351711559515254","0.00109057765688736","0.0323376820592889","0.0346308423296615"
"20.8333333333333","0.0137818279108524","0.000427343163834859","0.0111328906725786","0.0128002336348849","0.0252342001863537","0.000782455219841429","0.0224355253732024","0.0244830064188437","0.0347396173862774","0.00107719662972011","0.0319607015900544","0.0342150720161543"
"21","0.0135764497446669","0.000420974855311963","0.0109757435834806","0.0126141364194243","0.0249004868137769","0.000772107528994821","0.0221534841755615","0.0241662920298037","0.0343217073176066","0.00106423819105252","0.0315953909820393","0.0338123170347442"
"21.1666666666667","0.0133780835821379","0.000414823972972808","0.0108238400929178","0.0124343255647666","0.024577545629315","0.000762093859055071","0.0218803619834024","0.0238597072884794","0.0339167424749781","0.00105168115423409","0.031241171695012","0.0334219281115043"
"21.3333333333333","0.0131863609310363","0.000408879090719807","0.010676908529132","0.0122604728898347","0.0242648318866857","0.000752397318690735","0.0216157132007463","0.0235627427378249","0.0335240860279501","0.00103950577261457","0.0308975042185875","0.0330432999558452"
"21.5","0.0130009391650607","0.000403129584498157","0.010534696095592","0.0120922731405599","0.0239618379573349","0.000743002167505582","0.0213591223397127","0.023274923502955","0.0331431436331826","0.0010276936169709","0.0305638847680245","0.0326758675256336"
"21.6666666666667","0.0128214992701826","0.000397565562415239","0.0103969672395783","0.0119294419996783","0.0236680901742686","0.000733893718173148","0.0211102014765742","0.0229958063589176","0.0327733598831866","0.0010162274653911","0.0302398423143825","0.0323191026711676"
"21.8333333333333","0.0126477438240254","0.000392177802085808","0.0102635021883468","0.0117717143017065","0.0233831459956013","0.000725058248484906","0.0208685879642185","0.0227249770948469","0.0324142151096396","0.00100509120415246","0.0299249359099662","0.0319725111136208"
"22","0.0124793951805515","0.000386957694343353","0.010134095633049","0.0116188424287237","0.0231065914504145","0.000716482922152252","0.0206339423711284","0.0224620481398585","0.0320652225002775","0.000994269738323027","0.0296187522750059","0.031635629719312"
"22.1666666666667","0.012316193836003","0.000381897192571695","0.0100085555431889","0.0114705948658532","0.0228380388344374","0.000708155717354877","0.0204059466209208","0.0222066564206281","0.0317259254937505","0.000983748910982123","0.0293209036160189","0.0313080240363038"
"22.3333333333333","0.0121578969552625","0.00037698876701082","0.00988670209670225","0.01132675489812","0.022577124627354","0.000700065362161268","0.0201843023099205","0.0219584614245639","0.0313958954214666","0.000973515430099324","0.0290310256501118","0.0309892860640741"
"22.5","0.0120042770404686","0.000372225363473745","0.00976836671263721","0.0111871194327242","0.0223235076070958","0.000692201276057289","0.0199687291830415","0.0217171434457436","0.031074729369265","0.000963556802229897","0.028748775812678","0.0306790322307356"
